id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,year
3293,Lucas Moura,5,69,1,1.9084,1,0.8312,3,1,1,0,S,Paris Saint Germain,1,1.9084,2.7396,0.0,2017
3306,Remi Walter,20,1493,1,0.9155,1,0.2492,11,6,1,0,M S,"Nice,Troyes",1,0.9155,4.1745,3.0747,2017
3308,Mathieu Bodmer,13,383,1,0.5883,0,0.321,7,6,2,0,D M S,Amiens,1,0.5883,1.3376,0.6805,2017
3334,Lassana Coulibaly,20,843,1,0.9119,2,1.3547,15,11,1,0,M S,Angers,1,0.9119,3.2316,2.0135,2017
3338,Daniel Congré,32,2633,1,1.1435,0,0.1464,11,5,4,0,D M S,Montpellier,1,1.1435,4.6674,4.5368,2017
3344,Casimir Ninga,29,1265,1,2.6124,1,1.43,34,17,1,0,F M S,Montpellier,1,2.6124,5.5746,1.9623,2017
3366,Yassine Benzia,31,2330,1,1.4354,5,4.6514,29,61,7,0,F M S,Lille,1,1.4354,11.0857,7.1495,2017
3370,Issiaga Sylla,25,1593,1,0.3535,3,2.0961,14,21,5,0,D F M S,Toulouse,1,0.3535,4.3415,2.9412,2017
3372,Kader Mangane,20,1718,1,1.5587,1,0.6166,15,3,4,0,D,Strasbourg,1,1.5587,1.5565,1.0201,2017
3397,Rolando,31,2513,1,2.4849,0,0.1919,17,3,5,0,D S,Marseille,1,2.4849,7.1283,6.7347,2017
3417,Andrea Raggi,20,1609,1,0.7252,0,0.152,5,2,3,0,D S,Monaco,1,0.7252,4.3162,3.7539,2017
3422,João Moutinho,33,2801,1,0.8858,6,5.2867,23,55,6,0,M S,Monaco,1,0.8858,10.4628,7.414,2017
3427,Fares Bahlouli,11,292,1,0.2612,0,0.5953,4,11,2,0,M S,Lille,1,0.2612,1.1294,0.7077,2017
3431,Almamy Touré,20,1237,1,0.2656,6,2.5776,7,16,3,0,D S,Monaco,1,0.2656,3.9903,2.0065,2017
3440,Karim Azamoum,30,2259,1,1.2681,0,1.2962,23,21,5,1,M S,Troyes,1,1.2681,4.7254,3.3587,2017
3445,Corentin Jean,33,1679,1,2.0338,2,2.8602,25,28,3,0,F M S,Toulouse,1,2.0338,3.7709,1.139,2017
3470,Christophe Kerbrat,37,3322,1,0.3771,0,0.0824,7,4,4,0,D,Guingamp,1,0.3771,4.4265,4.3157,2017
3493,Gilles Sunu,20,645,1,1.0864,0,0.5246,11,7,4,0,F M S,Angers,1,1.0864,2.3127,1.0277,2017
3533,Christian Kouakou,19,841,1,2.5433,1,0.5329,26,7,0,0,F M S,Caen,1,2.5433,3.4241,0.7135,2017
3556,Prince Oniangué,14,1066,1,2.7654,0,0.364,19,8,0,1,M,Angers,1,2.7654,4.0459,1.3082,2017
3560,Renaud Cohade,38,3302,1,0.9843,3,3.5125,37,43,5,0,M,Metz,1,0.9843,9.6392,7.1919,2017
3563,Florent Balmont,21,855,1,0.2876,3,1.584,5,7,3,0,M S,Dijon,1,0.2876,4.7715,4.4394,2017
3587,Guy N&#039;Gosso,12,601,1,0.3212,0,0.2453,5,4,3,0,M S,Amiens,1,0.3212,1.393,1.2021,2017
3593,Fallou Diagne,29,2249,1,0.3962,1,0.2305,14,8,8,2,D M S,Metz,1,0.3962,3.2886,3.0589,2017
3673,Valentin Rongier,32,2364,1,1.5708,2,1.8209,28,27,1,0,F M S,Nantes,1,1.5708,8.1207,6.8176,2017
3674,Abdoulaye Touré,36,2815,1,1.3296,1,0.9336,41,20,3,0,M S,Nantes,1,1.3296,6.9215,5.5205,2017
3724,Baptiste Guillaume,16,433,1,1.5805,2,0.8885,7,4,3,0,F S,Angers,1,1.5805,3.263,0.8112,2017
3739,Soualiho Meité,20,1429,1,1.3309,2,1.2956,11,16,0,0,M S,"Bordeaux,Monaco",1,1.3309,5.0107,2.9895,2017
3741,Paul Lasne,37,3064,1,1.0896,2,2.2049,45,37,10,0,D M S,Montpellier,1,1.0896,8.6256,6.1962,2017
3770,Quentin Cornette,12,444,1,0.7645,2,0.872,7,6,1,0,M S,Amiens,1,0.7645,1.6225,0.0525,2017
3785,Kelvin Adou,36,3155,1,1.0532,1,0.8348,15,11,3,1,D S,Toulouse,1,1.0532,5.692,4.5086,2017
4345,Christopher Jullien,30,2608,1,2.9881,2,0.8292,25,8,7,0,D,Toulouse,1,2.9881,3.5565,3.0563,2017
5606,Jorge,22,1928,1,0.1883,2,1.8244,7,13,8,0,D M,Monaco,1,0.1883,5.723,4.4111,2017
5617,Cedric Varrault,11,888,1,0.6675,0,0.023,3,2,0,0,D S,Dijon,1,0.6675,1.0823,1.0593,2017
5618,Oussama Haddadi,33,2495,1,0.737,1,1.4593,6,25,6,1,D S,Dijon,1,0.737,6.5277,5.6389,2017
5661,Jonathan Ikone,18,1004,1,0.7514,1,1.7033,18,13,0,0,F M S,Montpellier,1,0.7514,2.8898,1.1055,2017
5663,Keagan Dolly,17,882,1,1.3097,2,1.1571,22,28,1,0,M S,Montpellier,1,1.3097,2.5847,0.9679,2017
5666,Mouctar Diakhaby,12,722,1,1.2565,0,0.0,4,0,2,0,D S,Lyon,1,1.2565,2.748,2.748,2017
5686,Digbo Maiga,13,701,1,0.1914,0,0.6269,6,6,2,0,D M S,Saint-Etienne,1,0.1914,3.1742,2.4452,2017
5702,Jordan Tell,6,102,1,1.0033,0,0.0518,6,1,0,0,S,Rennes,1,1.0033,1.0511,0.0478,2017
5712,Diego Carlos,28,2292,1,1.2139,0,0.4038,26,8,6,1,D S,Nantes,1,1.2139,2.5633,2.4601,2017
5722,Ibrahim Sangare,20,1588,1,0.9536,2,1.3456,20,19,5,0,M S,Toulouse,1,0.9536,4.6924,3.2377,2017
5725,Jordan Marié,27,1886,1,1.3436,1,0.3398,21,11,5,0,M S,Dijon,1,1.3436,4.5267,3.0299,2017
5729,Nicolas Basin,5,313,1,0.1064,0,0.111,2,2,1,0,D S,Metz,1,0.1064,0.3361,0.1636,2017
5736,Myziane Maolida,13,318,1,0.5173,0,1.0296,10,7,0,0,F S,Lyon,1,0.5173,2.2765,1.3066,2017
5958,Oualid El Hajjam,26,2196,1,0.4852,1,0.6246,18,10,6,0,D M S,Amiens,1,0.4852,2.1572,1.3912,2017
5963,Thomas Monconduit,34,2962,1,0.7231,3,1.8679,27,23,7,1,M,Amiens,1,0.7231,5.727,3.9959,2017
5973,Kenny Tete,22,1597,1,0.8888,4,2.6427,7,14,3,0,D S,Lyon,1,0.8888,5.8889,5.0724,2017
5985,Jeremy Grimm,23,779,1,0.4693,0,0.1415,15,4,3,0,M S,Strasbourg,1,0.4693,2.0494,1.6566,2017
5986,Ernest Seka,27,2178,1,0.5198,1,0.8015,15,18,4,1,D S,Strasbourg,1,0.5198,4.9145,3.9478,2017
5993,Felix Eboa Eboa,23,1515,1,0.603,0,0.5905,9,3,2,0,D M S,Guingamp,1,0.603,2.2728,2.0392,2017
6004,Brandon,11,346,1,0.5801,0,0.7291,6,8,0,0,F M S,Rennes,1,0.5801,1.2294,0.0,2017
6007,Nicolas Cozza,9,577,1,0.1441,1,0.0601,7,3,2,0,D S,Montpellier,1,0.1441,0.4939,0.3407,2017
6010,Edgar Ié,35,3148,1,0.859,0,0.3766,13,12,6,1,D,Lille,1,0.859,6.9853,6.6762,2017
6017,Chidozie Awaziem,22,1508,1,0.9393,1,0.1163,13,4,2,1,D S,Nantes,1,0.9393,1.9719,1.8644,2017
6058,Bakaye Dibassy,32,2783,1,0.8826,1,0.7089,11,8,4,0,D S,Amiens,1,0.8826,3.5873,3.1277,2017
6112,Andrei Girotto,25,1522,1,0.9677,1,0.7021,31,13,8,0,M S,Nantes,1,0.9677,3.2275,2.1734,2017
6232,Kalifa Coulibaly,8,341,1,0.2877,0,0.705,7,5,0,0,F S,Nantes,1,0.2877,1.2061,0.2135,2017
6238,Ignatius Ganago,6,55,1,1.0663,0,0.0136,3,1,1,0,S,Nice,1,1.0663,0.5399,0.0148,2017
6239,Junior Sambia,28,1540,1,1.5025,4,3.15,38,34,3,0,M S,Montpellier,1,1.5025,3.823,2.0997,2017
6264,Mathieu Dossevi,30,2524,1,2.1609,11,10.4598,32,85,2,0,F M,Metz,1,2.1609,10.7189,2.3248,2017
6281,Bongani Zungu,26,2103,1,0.1838,0,0.2384,7,13,5,0,M S,Amiens,1,0.1838,2.4699,2.1338,2017
6308,Jessy Deminguet,12,522,1,0.2128,1,1.0752,7,9,2,0,F M S,Caen,1,0.2128,1.4326,0.5955,2017
6395,Santy Ngom,13,462,1,1.0656,0,0.5516,10,9,1,0,F M S,Nantes,1,1.0656,1.936,0.6187,2017
6396,Jordi Mboula,3,28,1,0.1787,0,0.0,2,0,0,0,S,Monaco,1,0.1787,0.1787,0.0,2017
92,Hiroki Sakai,33,2521,0,0.1243,3,1.6876,3,13,1,0,D S,Marseille,0,0.1243,10.9166,10.5446,2017
145,Diego Benaglio,3,223,0,0.0,0,0.0,0,0,0,0,GK S,Monaco,0,0.0,1.0934,1.0934,2017
732,Yann M&#039;Vila,17,1485,0,0.1347,0,0.1091,4,3,1,0,M,Saint-Etienne,0,0.1347,4.9573,4.8437,2017
739,Ola Toivonen,23,792,0,2.0596,0,0.5032,19,8,2,0,F M S,Toulouse,0,2.0596,3.6205,1.3238,2017
961,Jordan Amavi,27,2192,0,0.499,5,2.3899,20,20,7,0,D M S,Marseille,0,0.499,9.0203,7.928,2017
980,Franck Tabanou,15,1049,0,0.0724,2,1.0051,2,9,5,0,D S,Guingamp,0,0.0724,1.3174,1.2143,2017
1056,Jeff Reine-Adelaide,10,442,0,0.1835,0,0.4869,4,5,0,0,M S,Angers,0,0.1835,2.4251,1.8196,2017
1071,Papy Djilobodji,30,2700,0,1.0573,1,0.4797,19,8,4,1,D,Dijon,0,1.0573,5.962,5.4759,2017
1298,Patrice Evra,4,350,0,0.1042,0,0.0673,2,2,2,0,D,Marseille,0,0.1042,0.1714,0.0,2017
1416,Ciprian Tatarusanu,37,3330,0,0.0,0,0.0191,0,1,0,0,GK,Nantes,0,0.0,1.9591,1.94,2017
1633,Issa Cissokho,19,1628,0,0.0804,0,0.3684,4,10,3,0,D S,Amiens,0,0.0804,2.4999,2.2686,2017
1670,Steve Mandanda,31,2685,0,0.0,0,0.0,0,0,0,1,GK,Marseille,0,0.0,3.2786,3.2786,2017
1785,Nampalys Mendy,14,967,0,0.0234,1,0.0522,1,2,2,0,M S,Nice,0,0.0234,2.0767,2.0533,2017
1876,Milan Bisevac,10,718,0,0.5383,0,0.1095,5,2,1,0,D,Metz,0,0.5383,1.3376,1.3376,2017
2291,Pape Cheikh,1,9,0,0.0,0,0.0,0,0,0,0,S,Lyon,0,0.0,0.0954,0.0954,2017
2310,Alphonse Areola,34,3060,0,0.0,0,0.0,0,0,0,0,GK,Paris Saint Germain,0,0.0,9.3513,9.3513,2017
2374,Aymen Abdennour,8,499,0,0.0855,0,0.0,2,0,3,0,D S,Marseille,0,0.0855,1.4626,1.4626,2017
2421,Doria,3,74,0,0.0,0,0.0,0,0,0,0,D S,Marseille,0,0.0,0.0775,0.0775,2017
2509,Dimitri Foulquier,16,1235,0,0.0516,2,1.5954,2,8,2,0,D S,Strasbourg,0,0.0516,2.742,1.9679,2017
2621,Sergi Darder,3,212,0,0.0302,0,0.0888,2,2,1,1,M,Lyon,0,0.0302,0.2818,0.1933,2017
2855,Facundo Píriz,15,794,0,0.3115,0,0.0782,9,3,4,0,M S,Montpellier,0,0.3115,2.194,2.0303,2017
3022,Tomas Hubocan,1,90,0,0.0,0,0.0,0,0,1,0,D,Marseille,0,0.0,0.0143,0.0143,2017
3201,Alban Lafont,38,3420,0,0.0744,0,0.0197,1,1,3,0,GK,Toulouse,0,0.0744,1.6276,1.6079,2017
3205,François Moubandje,21,1701,0,0.063,0,0.3435,3,8,5,1,D S,Toulouse,0,0.063,1.6662,1.4387,2017
3206,Yann Bodiger,7,219,0,0.0,0,0.0456,0,1,0,0,M S,Toulouse,0,0.0,0.4308,0.3852,2017
3214,Steeve Yago,21,1570,0,0.0,0,0.4921,0,6,7,0,D S,Toulouse,0,0.0,3.7401,3.3398,2017
3218,Benoit Costil,36,3240,0,0.0,0,0.0342,0,2,1,0,GK,Bordeaux,0,0.0,2.7207,2.6865,2017
3219,Romain Danze,12,690,0,0.022,0,0.0856,1,3,1,0,D M S,Rennes,0,0.022,1.9227,1.8397,2017
3222,Cheikh M&#039;Bengue,7,499,0,0.0381,0,0.3071,1,1,2,0,D S,Saint-Etienne,0,0.0381,1.1601,0.815,2017
3227,Ludovic Baal,17,1162,0,0.0,0,0.8438,0,7,0,0,D M S,Rennes,0,0.0,3.0786,2.3072,2017
3233,Mehdi Zeffane,15,993,0,0.3559,1,0.7535,15,5,0,0,D F M S,Rennes,0,0.3559,1.5978,1.2181,2017
3239,Hamari Traore,30,2644,0,0.3692,1,1.0466,15,19,10,0,D,Rennes,0,0.3692,4.381,3.6718,2017
3255,Diego Contento,3,106,0,0.0,1,0.5166,0,1,0,0,D S,Bordeaux,0,0.0,0.5268,0.0102,2017
3263,Thomas Touré,8,119,0,0.2441,1,0.5622,7,4,1,0,S,"Angers,Bordeaux",0,0.2441,1.3555,0.6093,2017
3265,Pablo,15,1291,0,0.7383,3,2.3595,7,5,3,0,D,Bordeaux,0,0.7383,2.8514,2.4079,2017
3269,Anthony Lopes,34,3060,0,0.0,0,0.0,0,0,1,0,GK,Lyon,0,0.0,5.3564,5.3564,2017
3271,Jérémy Morel,33,2915,0,0.0174,0,0.052,1,2,4,0,D S,Lyon,0,0.0174,10.1338,10.0788,2017
3272,Mapou Yanga-Mbiwa,2,125,0,0.0,0,0.0,0,0,1,0,D S,Lyon,0,0.0,1.4075,1.4075,2017
3273,Henri Bedimo,3,35,0,0.0,0,0.0,0,0,0,0,S,Marseille,0,0.0,0.6363,0.6363,2017
3275,Jordan Ferri,24,606,0,0.3651,1,0.8908,7,8,4,0,M S,Lyon,0,0.3651,5.8464,4.9083,2017
3283,Mathieu Gorgelin,4,360,0,0.0,0,0.0,0,0,0,0,GK,Lyon,0,0.0,0.4161,0.4161,2017
3286,Kevin Trapp,4,360,0,0.0,0,0.0,0,0,0,0,GK,Paris Saint Germain,0,0.0,0.3868,0.3868,2017
3296,Blaise Matuidi,2,26,0,0.0,0,0.0,0,0,0,0,S,Paris Saint Germain,0,0.0,0.0,0.0,2017
3297,Marquinhos,26,2263,0,0.9001,2,1.0023,15,5,1,0,D S,Paris Saint Germain,0,0.9001,12.375,11.9215,2017
3302,Yoan Cardinale,10,900,0,0.0,0,0.0,0,0,2,0,GK,Nice,0,0.0,1.2253,1.2253,2017
3304,Maxime Le Marchand,29,2537,0,0.4473,3,0.7141,12,11,4,0,D,Nice,0,0.4473,7.9602,7.6441,2017
3305,Paul Baysse,8,563,0,0.2436,0,0.0,4,0,0,1,D S,Bordeaux,0,0.2436,1.0433,1.0433,2017
3307,Vincent Koziello,15,810,0,0.2083,0,0.2807,4,7,3,0,M S,Nice,0,0.2083,2.3761,2.0185,2017
3316,Romain Genevois,24,1822,0,0.5818,1,0.2491,4,6,4,1,D S,Caen,0,0.5818,2.8963,2.7381,2017
3322,Alexander Djiku,28,2520,0,2.0854,0,0.0605,18,3,10,0,D,Caen,0,2.0854,3.1592,3.081,2017
3325,Yannick Cahuzac,20,1523,0,0.192,0,0.5611,4,4,5,0,M S,Toulouse,0,0.192,1.6719,1.5056,2017
3337,Hilton,27,2430,0,1.3202,0,0.3398,20,8,5,0,D,Montpellier,0,1.3202,4.7344,4.6123,2017
3342,Kévin Berigaud,5,285,0,1.0864,2,1.241,4,6,0,0,F M S,Montpellier,0,1.0864,1.9472,0.2262,2017
3349,Ramy Bensebaini,29,2347,0,1.1126,1,1.2691,19,8,6,0,D M S,Rennes,0,1.1126,5.431,4.1034,2017
3351,Mathieu Deplagne,28,2421,0,0.1859,2,1.3991,5,13,4,1,D,Troyes,0,0.1859,5.0469,4.3462,2017
3356,Adama Soumaoro,14,1200,0,0.3791,0,0.0638,1,1,2,0,D,Lille,0,0.3791,2.4721,2.4721,2017
3358,Ibrahim Amadou,30,2417,0,0.7406,0,0.2992,16,10,3,0,D M,Lille,0,0.7406,5.6407,5.2404,2017
3364,Morgan Amalfitano,14,766,0,0.9282,0,0.5289,11,6,1,2,M S,Rennes,0,0.9282,2.1595,1.0983,2017
3373,Pablo Martinez,24,2116,0,0.5233,1,0.4873,14,5,4,0,D,Strasbourg,0,0.5233,3.2727,3.0756,2017
3393,Bouna Sarr,29,1783,0,1.2027,3,2.7655,18,29,5,0,D M S,Marseille,0,1.2027,11.8657,9.6457,2017
3395,Yohann Pelé,10,732,0,0.0,0,0.0,0,0,1,0,GK S,Marseille,0,0.0,0.3055,0.3055,2017
3399,Youssouf Sabaly,35,3093,0,0.5747,5,4.3739,10,36,3,0,D,Bordeaux,0,0.5747,11.1576,7.5412,2017
3401,Oswaldo Vizcarrondo,20,1714,0,0.672,0,0.0806,5,2,6,1,D S,Troyes,0,0.672,1.7515,1.6144,2017
3403,Guillaume Gillet,1,15,0,0.0,0,0.0,0,0,1,0,S,Nantes,0,0.0,0.0,0.0,2017
3408,Kolbeinn Sigthorsson,2,20,0,0.0335,0,0.0,1,0,0,0,S,Nantes,0,0.0335,0.0335,0.0,2017
3413,Jules Iloki,26,1418,0,1.6621,0,2.4489,11,26,1,0,M S,Nantes,0,1.6621,5.5677,2.2488,2017
3414,Maxime Dupé,1,90,0,0.0,0,0.0,0,0,0,0,GK,Nantes,0,0.0,0.0,0.0,2017
3416,Danijel Subasic,34,2941,0,0.0,0,0.0431,0,1,3,0,GK,Monaco,0,0.0,4.3525,4.3094,2017
3421,Jérémy Toulalan,21,1890,0,0.0527,0,0.0516,1,2,3,0,D M,Bordeaux,0,0.0527,3.7303,3.7112,2017
3432,Lacina Traoré,18,763,0,1.2764,2,0.4353,11,11,1,0,F S,Amiens,0,1.2764,1.7001,0.2143,2017
3442,Chaouki Ben Saada,16,310,0,0.1667,0,0.8887,8,11,3,0,M S,Troyes,0,0.1667,1.5778,0.7775,2017
3448,Alois Confais,15,596,0,0.083,0,0.0055,2,1,1,0,M S,Troyes,0,0.083,0.935,0.9295,2017
3451,Benjamin Lecomte,38,3420,0,0.0,0,0.1588,0,3,1,0,GK,Montpellier,0,0.0,2.9087,2.75,2017
3457,Francois Bellugou,30,2190,0,0.0424,0,0.1998,1,6,6,1,M S,Troyes,0,0.0424,2.4926,2.2928,2017
3469,Jonathan Pereira,14,1135,0,0.1747,0,1.2123,6,16,2,0,D,Guingamp,0,0.1747,3.133,2.1905,2017
3476,Thibault Giresse,3,18,0,0.0768,0,0.0,1,0,0,0,S,Guingamp,0,0.0768,0.0,0.0,2017
3478,Sloan Privat,1,1,0,0.0,0,0.0,0,0,0,0,S,Guingamp,0,0.0,0.0,0.0,2017
3485,Alexandre Letellier,13,1170,0,0.0,0,0.0,0,0,0,0,GK,Angers,0,0.0,2.058,2.058,2017
3486,Vincent Manceau,33,2970,0,0.7208,0,1.7463,16,23,0,0,D,Angers,0,0.7208,7.1893,5.8626,2017
3489,Yoann Andreu,23,2070,0,0.1368,2,1.8424,5,14,4,0,D,Angers,0,0.1368,4.7765,3.3832,2017
3494,Billy Ketkeophomphone,13,431,0,0.2649,0,0.4049,9,4,0,0,M S,Angers,0,0.2649,0.964,0.7903,2017
3496,Arnold Bouka Moutou,6,336,0,0.0223,0,0.178,2,4,1,0,D S,Dijon,0,0.0223,0.2845,0.2308,2017
3503,Stéphane Ruffier,35,3113,0,0.0,0,0.0,0,0,1,1,GK,Saint-Etienne,0,0.0,1.711,1.711,2017
3504,Kévin Théophile-Catherine,25,2164,0,0.5794,0,0.2367,4,4,6,0,D S,Saint-Etienne,0,0.5794,3.4539,3.3586,2017
3505,Florentin Pogba,5,315,0,0.0,0,0.1585,0,2,1,0,D S,Saint-Etienne,0,0.0,0.09,0.0764,2017
3510,Oussama Tannane,6,201,0,1.1875,1,0.6635,7,2,1,0,F S,Saint-Etienne,0,1.1875,1.9082,0.0694,2017
3511,Alexander Søderlund,12,346,0,0.5857,1,0.1695,6,6,0,1,F S,Saint-Etienne,0,0.5857,1.0379,0.3587,2017
3514,Benjamin Corgnet,18,1384,0,1.3936,2,1.9932,27,19,2,0,F M S,Strasbourg,0,1.3936,4.232,2.1254,2017
3515,Valentin Eysseric,1,90,0,0.052,0,0.0808,1,2,0,0,M,Nice,0,0.052,0.4742,0.4221,2017
3516,Benoit Assou-Ekotto,13,1055,0,0.0234,0,0.4752,2,8,1,2,D,Metz,0,0.0234,2.6567,2.4569,2017
3517,Ronael Pierre Gabriel,16,1175,0,0.1555,0,0.2473,6,6,2,1,D S,Saint-Etienne,0,0.1555,2.0799,1.8756,2017
3518,Jessy Moulin,4,304,0,0.0,0,0.0,0,0,1,0,GK S,Saint-Etienne,0,0.0,0.1369,0.1369,2017
3519,Ole Selnaes,26,2066,0,0.4745,2,1.4925,14,19,9,0,M S,Saint-Etienne,0,0.4745,5.9866,4.7718,2017
3520,Rémy Vercoutre,35,3103,0,0.0,0,0.0331,0,1,1,1,GK,Caen,0,0.0,2.4036,2.3705,2017
3525,Vincent Bessat,24,1560,0,0.382,1,1.1036,17,19,2,0,D M S,Caen,0,0.382,2.7097,1.9062,2017
3527,Julien Féret,37,3083,0,0.7045,1,5.9302,27,70,3,0,M S,Caen,0,0.7045,8.6813,6.3201,2017
3532,Herve Bazile,19,877,0,1.4996,1,0.6693,17,14,1,0,F M S,Caen,0,1.4996,1.85,0.3434,2017
3536,Jean-Victor Makengo,5,243,0,0.1275,0,0.0,2,0,1,0,F S,Nice,0,0.1275,0.2754,0.1764,2017
3537,Jordan N&#039;Kololo,10,419,0,2.4468,0,0.9458,16,11,0,0,F M S,Caen,0,2.4468,2.9035,0.1388,2017
3545,Abdoulaye Diallo,3,270,0,0.0,0,0.0,0,0,0,0,GK,Rennes,0,0.0,0.0781,0.0781,2017
3546,Julian Palmieri,14,1058,0,0.1399,0,0.3787,4,8,4,1,D F S,Metz,0,0.1399,3.1821,2.7961,2017
3550,Koffi Djidji,29,2418,0,0.3294,0,0.265,9,5,2,0,D S,Nantes,0,0.3294,1.9511,1.6029,2017
3552,Marco Verratti,22,1728,0,0.3777,3,1.9426,8,28,8,1,M S,Paris Saint Germain,0,0.3777,12.531,11.3543,2017
3557,Lass Diarra,10,610,0,0.0,1,0.234,0,4,4,0,M S,Paris Saint Germain,0,0.0,3.6285,3.5816,2017
3566,Christophe Jallet,15,1174,0,0.1933,0,0.6393,5,9,4,0,D S,Nice,0,0.1933,4.173,3.8437,2017
3576,Maxime Poundje,19,1704,0,0.2746,1,1.2444,15,16,5,0,D,Bordeaux,0,0.2746,2.6147,2.1205,2017
3599,Presnel Kimpembe,28,2424,0,1.1393,0,0.1665,12,4,6,2,D S,Paris Saint Germain,0,1.1393,16.4343,16.3759,2017
3618,Jérémy Sorbon,29,2610,0,0.5182,0,0.1622,4,3,0,0,D,Guingamp,0,0.5182,3.0043,2.9671,2017
3620,Jaroslav Plasil,22,1036,0,0.1367,1,1.1935,7,13,2,0,M S,Bordeaux,0,0.1367,4.1724,3.9218,2017
3622,Emmanuel Imorou,1,33,0,0.0,0,0.0,0,0,0,0,S,Caen,0,0.0,0.1714,0.1714,2017
3623,Ismael Diomande,11,706,0,0.0374,1,0.4722,3,1,1,1,D M S,Caen,0,0.0374,0.7709,0.2612,2017
3626,Mexer,17,1193,0,0.7042,0,0.1468,4,2,1,0,D S,Rennes,0,0.7042,0.7052,0.6875,2017
3629,Yann Jouffre,4,272,0,0.0496,0,0.5056,1,6,0,0,M S,Metz,0,0.0496,0.6214,0.5593,2017
3631,Jerome Prior,2,180,0,0.0,0,0.0,0,0,0,0,GK,Bordeaux,0,0.0,0.0,0.0,2017
3632,Kevin Malcuit,23,1816,0,0.3656,6,3.6348,10,24,2,0,D M S,Lille,0,0.3656,7.2691,5.0464,2017
3652,Enock Kwateng,1,90,0,0.0,0,0.0,0,0,0,0,D,Nantes,0,0.0,0.1111,0.1111,2017
3655,Charles Traore,34,2998,0,0.3644,3,3.273,10,20,8,1,D S,Troyes,0,0.3644,6.7246,5.2394,2017
3657,Kevin N&#039;Doram,11,717,0,0.3371,0,0.0587,3,2,3,0,D M S,Monaco,0,0.3371,1.5434,1.4582,2017
3668,Jonathan Delaplace,12,578,0,0.3359,1,0.5378,9,10,3,0,M S,Caen,0,0.3359,1.4654,0.6782,2017
3670,Nicolas Pallois,28,2438,0,0.4115,3,0.383,9,9,6,2,D,Nantes,0,0.4115,2.5832,2.3039,2017
3677,Wesley Lautoa,10,622,0,0.0951,0,0.0,1,0,1,0,D M S,Dijon,0,0.0951,1.4807,1.4807,2017
3688,Mamadou Samassa,21,1890,0,0.0,0,0.0217,0,1,1,0,GK,Troyes,0,0.0,2.3454,2.3237,2017
3689,Loic Perrin,28,2467,0,0.6098,1,0.7209,12,7,3,0,D,Saint-Etienne,0,0.6098,5.3106,5.0424,2017
3707,Kevin Rimane,1,6,0,0.0,0,0.0,0,0,0,0,S,Paris Saint Germain,0,0.0,0.0,0.0,2017
3710,Anthony Walongwa,1,90,0,0.0,0,0.0,0,0,0,0,D,Nantes,0,0.0,0.0,0.0,2017
3719,Seydou Sy,3,256,0,0.0,0,0.0,0,0,1,0,GK S,Monaco,0,0.0,0.5943,0.5943,2017
3720,Milan Gajic,4,360,0,0.0129,1,0.0163,1,1,0,0,D,Bordeaux,0,0.0129,0.501,0.4881,2017
3733,Nicolas Janvier,3,72,0,0.0,0,0.0,0,0,0,0,M S,Rennes,0,0.0,0.0,0.0,2017
3734,Jérémie Porsan-Clemente,1,90,0,0.015,0,0.0956,1,1,1,0,M,Montpellier,0,0.015,0.1256,0.1256,2017
3737,Mike Maignan,34,3036,0,0.0,0,0.0,0,0,0,1,GK,Lille,0,0.0,6.4563,6.4563,2017
3743,Lucas Tousart,37,3154,0,1.6198,0,0.5322,16,13,8,0,M,Lyon,0,1.6198,13.5636,12.9457,2017
3744,Ludovic Butelle,19,1652,0,0.0,0,0.0,0,0,0,0,GK,Angers,0,0.0,0.6834,0.6834,2017
3747,Boschilia,5,80,0,0.2177,0,0.043,4,2,0,0,M S,Monaco,0,0.2177,0.2532,0.0766,2017
3769,Gil Dias,1,6,0,0.037,0,0.0,1,0,0,0,S,Monaco,0,0.037,0.037,0.0,2017
3772,Maxime Lopez,24,1373,0,0.6714,1,1.4619,10,31,2,0,M S,Marseille,0,0.6714,10.8125,9.3471,2017
3788,Jeremy Gelin,28,2311,0,0.1604,2,0.5033,5,13,2,0,D M S,Rennes,0,0.1604,3.1097,2.8333,2017
3789,Mickael Le Bihan,7,94,0,0.0137,0,0.1707,1,3,0,0,S,Nice,0,0.0137,0.3035,0.2758,2017
3809,Grégory Sertic,7,339,0,0.6652,0,0.0899,6,1,1,0,D M S,Marseille,0,0.6652,0.9768,0.7235,2017
4403,Mehdi Abeid,19,1172,0,0.8069,1,0.3228,21,7,2,0,M S,Dijon,0,0.8069,2.5458,1.9823,2017
4744,Jonathan Rivierez,26,2072,0,0.1503,0,0.4094,8,9,6,0,D S,Metz,0,0.1503,2.9856,2.6946,2017
4748,Brice Samba,4,315,0,0.0,0,0.0,0,0,0,0,GK S,Caen,0,0.0,0.0167,0.0167,2017
4782,Baissama Sankoh,26,1528,0,0.0755,0,1.1886,3,8,3,0,D M S,Caen,0,0.0755,1.9263,0.7177,2017
4793,Chris Philipps,11,854,0,0.0947,0,0.3555,4,9,4,0,D M S,Metz,0,0.0947,1.7789,1.4466,2017
4805,Dylan Bahamboula,4,22,0,0.0471,0,0.0,1,0,0,0,S,Dijon,0,0.0471,0.0471,0.0471,2017
